size_bytes	age_days	path
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/11_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1439	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/11_EDITORIAL_M1/MOTION_DECISION.json
686	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/12_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/12_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1416	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/12_EDITORIAL_M1/MOTION_DECISION.json
749	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/13_EDITORIAL_M6/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/13_EDITORIAL_M6/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1460	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/13_EDITORIAL_M6/MOTION_DECISION.json
749	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/14_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/14_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1475	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/14_EDITORIAL_M1/MOTION_DECISION.json
715	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/15_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/15_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1441	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/15_EDITORIAL_M1/MOTION_DECISION.json
788	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/16_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/16_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1516	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/16_EDITORIAL_M1/MOTION_DECISION.json
668	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/17_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/17_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1400	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/17_EDITORIAL_M1/MOTION_DECISION.json
747	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/18_EDITORIAL_M3/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/18_EDITORIAL_M3/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1453	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/18_EDITORIAL_M3/MOTION_DECISION.json
789	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/19_EDITORIAL_M6/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/19_EDITORIAL_M6/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1502	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/19_EDITORIAL_M6/MOTION_DECISION.json
764	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/20_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/20_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1492	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/20_EDITORIAL_M1/MOTION_DECISION.json
755	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/21_EDITORIAL_M3/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/21_EDITORIAL_M3/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1461	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/21_EDITORIAL_M3/MOTION_DECISION.json
722	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/22_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/22_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1450	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/22_EDITORIAL_M1/MOTION_DECISION.json
1057	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DOCS/01_CONTEXTO_COMPLETO_ABRAXAS.md
857	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DOCS/04_OBJETIVO_HOTFIX_V4_2_24.md
1043	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DOCS/05_LOGICA_MOTION_ENGINE.md
994	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DOCS/06_CRITERIOS_IA_PARA_SELECCIONAR_MOTIONS.md
774	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DOCS/13_PLAN_DE_IMPLEMENTACION_HOTFIX.md
56143	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/ENGINE/ai_motion_engine_v4_2_24.py
833	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/FINAL_DELIVERY_REPORT.txt
605613	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/INPUT/ABRAXAS_MOTION_SYSTEM_V6_DOCUMENTATION_ARCHIVE.html
644133	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/INPUT/ABRAXAS_MOTION_SYSTEM_V7_INTERACTIVE.html
819	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/PACKAGE_MANIFEST.json
1209	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/README_PARA_NUEVA_IA.txt
1494	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/SHA256SUMS.txt
2648	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/TERMINAL/CREAR_HOTFIX.command
825	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/TERMINAL/DIAGNOSTICO_ABRAXAS.command
41899	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_MOTION_1080P_40M_HOTFIX.zip
704	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_MOTION_1080P_40M_HOTFIX/00_LEER_PRIMERO.txt
805	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_MOTION_1080P_40M_HOTFIX/DOCS/15_HOTFIX_MOTION_1080P_40M.md
6288	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_MOTION_1080P_40M_HOTFIX/ENGINE/apply_motion_1080p_40m_hotfix.py
1919	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_MOTION_1080P_40M_HOTFIX/ENGINE/restore_motion_1080p_40m_hotfix.py
604	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_MOTION_1080P_40M_HOTFIX/HOTFIX_MANIFEST.json
71016	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_MOTION_1080P_40M_HOTFIX/PAYLOAD/ENGINE/ai_motion_engine_v4_2_24.py
1566	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_MOTION_1080P_40M_HOTFIX/SHA256SUMS.txt
937	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_MOTION_1080P_40M_HOTFIX/TERMINAL/APLICAR_HOTFIX_MOTION_1080P_40M.command
532	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_MOTION_1080P_40M_HOTFIX/TERMINAL/APLICAR_Y_REANUDAR_MOTION_1080P_40M.command
1942	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_MOTION_1080P_40M_HOTFIX/TESTS/test_hotfix_payload.py
338	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_MOTION_1080P_40M_HOTFIX/TESTS/VALIDAR_HOTFIX.command
962	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_MOTION_1080P_40M_HOTFIX/VALIDATION_REPORT.txt
754042	7.77	/Users/lordjef/Downloads/ABRAXAS_V4_2_2_HOTFIX_37_VERTICALS.zip
2454	7.77	/Users/lordjef/Downloads/ABRAXAS_V4_2_2_HOTFIX_37_VERTICALS/APLICAR_HOTFIX_Y_EJECUTAR.command
776	7.77	/Users/lordjef/Downloads/ABRAXAS_V4_2_2_HOTFIX_37_VERTICALS/README_HOTFIX.txt
1041892	7.76	/Users/lordjef/Downloads/ABRAXAS_V4_2_3_SIN_REVISION_MANUAL.zip
6148	7.75	/Users/lordjef/Downloads/ABRAXAS_V4_2_3_SIN_REVISION_MANUAL/.DS_Store
3612	7.76	/Users/lordjef/Downloads/ABRAXAS_V4_2_3_SIN_REVISION_MANUAL/APLICAR_Y_EJECUTAR_TODO.command
959	7.76	/Users/lordjef/Downloads/ABRAXAS_V4_2_3_SIN_REVISION_MANUAL/README_PRIMERO.txt
2054936	7.75	/Users/lordjef/Downloads/ABRAXAS_V4_2_4_DASHBOARDS_MOTION.zip
1354829	7.72	/Users/lordjef/Downloads/ABRAXAS_V4_2_5_HORIZONTAL_LONGFORM_HOTFIX.zip
6148	0.87	/Users/lordjef/Downloads/ABRAXAS_V4_2_5_HORIZONTAL_LONGFORM_HOTFIX/.DS_Store
2510	7.72	/Users/lordjef/Downloads/ABRAXAS_V4_2_5_HORIZONTAL_LONGFORM_HOTFIX/00_APLICAR_HOTFIX_HORIZONTAL_LONGFORM.command
178	7.72	/Users/lordjef/Downloads/ABRAXAS_V4_2_5_HORIZONTAL_LONGFORM_HOTFIX/00_APLICAR_Y_CONTINUAR_TODO.command
1117	7.72	/Users/lordjef/Downloads/ABRAXAS_V4_2_5_HORIZONTAL_LONGFORM_HOTFIX/01_CONTINUAR_TODO_DESDE_CACHE.command
34594	7.72	/Users/lordjef/Downloads/ABRAXAS_V4_2_5_HORIZONTAL_LONGFORM_HOTFIX/PATCH/TOOLS/abraxas/cli.py
48980	7.72	/Users/lordjef/Downloads/ABRAXAS_V4_2_5_HORIZONTAL_LONGFORM_HOTFIX/PATCH/TOOLS/abraxas/html_packages.py
52398	7.72	/Users/lordjef/Downloads/ABRAXAS_V4_2_5_HORIZONTAL_LONGFORM_HOTFIX/PATCH/TOOLS/abraxas/motions.py
9946	7.72	/Users/lordjef/Downloads/ABRAXAS_V4_2_5_HORIZONTAL_LONGFORM_HOTFIX/PATCH/TOOLS/abraxas/plan.py
993	7.72	/Users/lordjef/Downloads/ABRAXAS_V4_2_5_HORIZONTAL_LONGFORM_HOTFIX/README_PRIMERO.txt
1039700	7.72	/Users/lordjef/Downloads/ABRAXAS_V4_2_5_HORIZONTAL_LONGFORM_HOTFIX/REFERENCIA/TRANSCRIPCION_MAESTRA_MOTIONS_REFERENCIA.txt
10110960	7.72	/Users/lordjef/Downloads/ABRAXAS_V4_2_5_HTML_DRIVEN_AUTOMATION.zip
2002	7.62	/Users/lordjef/Downloads/ABRAXAS_V4_2_6_RENDER_RESUME_SAFE_TERMINAL_HOTFIX.zip
359	7.45	/Users/lordjef/Downloads/ABRAXAS_V4_2_6_RENDER_RESUME_SAFE_TERMINAL_HOTFIX/HOTFIX/runtime_safe_apply.py
1251	7.45	/Users/lordjef/Downloads/ABRAXAS_V4_2_6_RENDER_RESUME_SAFE_TERMINAL_HOTFIX/INICIAR_HOTFIX_Y_CONTINUAR.command
368	7.45	/Users/lordjef/Downloads/ABRAXAS_V4_2_6_RENDER_RESUME_SAFE_TERMINAL_HOTFIX/README_TERMINAL.txt
1240	7.61	/Users/lordjef/Downloads/ABRAXAS_V4_2_6_RENDER_RESUME_SAFE_TERMINAL_HOTFIX_V2.zip
1296	7.45	/Users/lordjef/Downloads/ABRAXAS_V4_2_6_RENDER_RESUME_SAFE_TERMINAL_HOTFIX_V2/INICIAR_HOTFIX_Y_CONTINUAR.command
217	7.45	/Users/lordjef/Downloads/ABRAXAS_V4_2_6_RENDER_RESUME_SAFE_TERMINAL_HOTFIX_V2/README.txt
1740	7.60	/Users/lordjef/Downloads/ABRAXAS_V4_2_6_RESILIENT_QUEUE_HOTFIX (1).zip
1740	7.60	/Users/lordjef/Downloads/ABRAXAS_V4_2_6_RESILIENT_QUEUE_HOTFIX (2).zip
1740	7.60	/Users/lordjef/Downloads/ABRAXAS_V4_2_6_RESILIENT_QUEUE_HOTFIX.zip
1040	7.44	/Users/lordjef/Downloads/ABRAXAS_V4_2_6_RESILIENT_QUEUE_HOTFIX/INICIAR_RESILIENT_QUEUE.command
395	7.44	/Users/lordjef/Downloads/ABRAXAS_V4_2_6_RESILIENT_QUEUE_HOTFIX/README.txt
1669	7.60	/Users/lordjef/Downloads/ABRAXAS_V4_2_7_RESILIENT_WORKER_HOTFIX.zip
651	7.44	/Users/lordjef/Downloads/ABRAXAS_V4_2_7_RESILIENT_WORKER_HOTFIX/INICIAR_RESILIENT_WORKER.command
308	7.44	/Users/lordjef/Downloads/ABRAXAS_V4_2_7_RESILIENT_WORKER_HOTFIX/README.txt
1625	7.59	/Users/lordjef/Downloads/ABRAXAS_V4_2_8_MEDIA_STRUCTURE_HOTFIX.zip
589	7.42	/Users/lordjef/Downloads/ABRAXAS_V4_2_8_MEDIA_STRUCTURE_HOTFIX/INICIAR_MEDIA_STRUCTURE.command
1041	7.42	/Users/lordjef/Downloads/ABRAXAS_V4_2_8_MEDIA_STRUCTURE_HOTFIX/organize_media.py
288	7.42	/Users/lordjef/Downloads/ABRAXAS_V4_2_8_MEDIA_STRUCTURE_HOTFIX/README.txt
1879	7.57	/Users/lordjef/Downloads/ABRAXAS_V4_2_8_MONITOR_AND_MEDIA_HOTFIX.zip
837	7.41	/Users/lordjef/Downloads/ABRAXAS_V4_2_8_MONITOR_AND_MEDIA_HOTFIX/INICIAR_MONITOR_MEDIA.command
1855	7.55	/Users/lordjef/Downloads/ABRAXAS_V4_2_8_SAFE_FINISH_AND_ORGANIZE_HOTFIX.zip
1945	7.57	/Users/lordjef/Downloads/ABRAXAS_V4_2_9_MEDIA_ORGANIZER_FAILED_REPAIR.zip
799	7.40	/Users/lordjef/Downloads/ABRAXAS_V4_2_9_MEDIA_ORGANIZER_FAILED_REPAIR/INICIAR_MEDIA_REPAIR.command
8503650	7.78	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION (1).zip
8503650	7.79	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION.zip
8196	0.87	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/.DS_Store
984	7.80	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/00_EJECUTAR_FLUJO_JOC55_HASTA_PAQUETES.command
1947	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/00_INSTALL_DEPENDENCIES.command
108	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/01_SETUP_JOC55.command
100	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/01B_SETUP_GENERIC.command
118	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/02_VALIDATE_INPUTS.command
102	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/03_COMPILE_HTML.command
106	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/04_FINGERPRINT_SOURCES.command
101	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/05_BUILD_ASSETS_AND_VISUAL_QUEUE.command
124	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/06_LIST_INTRO_MICROTRIMS.command
251	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/06A_RESOLVE_NEXT_INTRO_MICROTRIM.command
680	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/06B_RESOLVE_ALL_INTRO_MICROTRIMS.command
278	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/06C_APPROVE_MICROTRIM_MANUALLY.command
140	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/06D_RESOLVE_NEXT_CONTENT_MICROTRIM.command
748	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/06E_RESOLVE_ALL_RELEVANT_CONTENT_MICROTRIMS.command
917	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/07_PREVIEW_H03_LAST_SECONDS.command
514	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/07A_SET_H03_OVERRIDE.command
99	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/08_BUILD_PART_PLAN.command
331	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/08A_DRY_RUN_WORKERS.command
216	7.80	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/08B_BUILD_MOTIONS_AND_PROMPTS.command
269	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/09_WORKER_A_RENDER.command
267	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/10_WORKER_B_RENDER.command
247	7.98	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/10B_BUILD_MOTION_PREVIEWS.command
275	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/11_BUILD_DAVINCI_HANDOFF.command
116	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/12_VERIFY.command
343	7.98	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/12B_VERIFY_MOTIONS_STRICT.command
101	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/13_STATUS.command
307	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/14_OPEN_OUTPUT.command
499	7.80	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/15_SELFTEST.command
313	7.80	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/16_CREAR_PAQUETES_HTML_CORTES_MOTIONS.command
240	7.80	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/16A_CREAR_SOLO_ESTRUCTURA_Y_TXT.command
4586	17041.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/DOCS/ABRAXAS_V3_1_AUDIT_REPORT.md
2237	7.80	/Users/lordjef/Downloads/ABRAXAS_V4_2_HTML_DRIVEN_AUTOMATION/DOCS/ABRAXAS_V3_1_CONTEXT_ZERO_TEST_REPORT.md
